Id,Label,timeset,paper,authors,iv,country,year,game,community,indegree,outdegree,Degree
10.1287/mnsc.2015.2257,"Buser, Dreber",,https://data.cooperationdatabank.org/id/ENG00385,"Buser, Dreber","Age-related independent variables, Gender-related independent variables, Personality-related independent variables",USA,2013,Public Goods Game,60,0,0,0
10.1016/j.jebo.2008.12.006,"Bohnet, Greig",,https://data.cooperationdatabank.org/id/ENG01017,"Bohnet, Greig",Gender-related independent variables,KEN,2005,Public Goods Game,10,6,11,17
10.1038/s41562-017-0191-5,"Gächter, Kölle, Quercia",,https://data.cooperationdatabank.org/id/ENG00925,"Gächter, Kölle, Quercia",Framing-related independent variables,GBR,2017,Public Goods Game,131,2,24,26
10.1016/s0047-2727(98)00049-8,"Cadsby, Maynes",,https://data.cooperationdatabank.org/id/ENG00392,"Cadsby, Maynes","Institution  -related independent variables, Step-level PGG-related independent variables",CAN,1994,Public Goods Game,131,1,0,1
10.1037/0022-3514.34.5.1024,Shaw,,https://data.cooperationdatabank.org/id/ENG02184,Shaw,Incentives-related independent variables,USA,1976,Prisoner's Dilemma Game,23,2,0,2
10.1002/ejsp.276,"Stouten, de Cremer, van Dijk",,https://data.cooperationdatabank.org/id/ENG02302,"Stouten, de Cremer, van Dijk",Personality-related independent variables,NLD,2004,Public Goods Game,23,19,10,29
10.1177/0146167287131005,Komorita,,https://data.cooperationdatabank.org/id/ENG01378,Komorita,Game Type-related independent variables,USA,1985,Prisoner's Dilemma Game,23,8,5,13
10.1002/bdm.1837,"Newman, Rand, Wurzbacher",,https://data.cooperationdatabank.org/id/ENG01975,"Newman, Rand, Wurzbacher","Framing-related independent variables, Identification-related independent variables, Time Pressure-related independent variables",USA,2012,Public Goods Game,132,9,13,22
http://10.1002/jeab.3,"Locey,Safin,Rachlin",,https://data.cooperationdatabank.org/id/ENG01527,"Locey,Safin,Rachlin",Group Size-related independent variables,USA,2013,Prisoner's Dilemma Game,37,0,3,3
10.1016/j.jesp.2008.07.015,"De Cremer, Dijk, Wubben",,https://data.cooperationdatabank.org/id/ENG02598,"De Cremer, Dijk, Wubben","Emotions-related independent variables, Step-level PGG-related independent variables",NLD,2007,Public Goods Game,23,4,10,14
10.1177/002200277101500408,"MacLean, Swingle",,https://data.cooperationdatabank.org/id/ENG02339,"MacLean, Swingle",Game Type-related independent variables,CAN,1971,Other,133,0,1,1
10.1006/jesp.1999.1395,"Drolet,Morris",,https://data.cooperationdatabank.org/id/ENG00733,"Drolet,Morris",Communication-related independent variables,USA,1998,Prisoner's Dilemma Game,23,2,2,4
10.1037//0022-3514.32.5.922,"Kuhlman,Marshello",,https://data.cooperationdatabank.org/id/ENG01422,"Kuhlman,Marshello","Gender-related independent variables, Partner(s)' strategies-related independent variables, Personality-related independent variables",USA,1974,Prisoner's Dilemma Game,137,5,0,5
10.1016/j.geb.2012.05.007,"Ellingsen, Johannesson, Mollerstrom, Munkhammar",,https://data.cooperationdatabank.org/id/ENG00770,"Ellingsen, Johannesson, Mollerstrom, Munkhammar","Framing-related independent variables, Partner type-related independent variables",SWE,2006,Prisoner's Dilemma Game,131,12,19,31
10.1007/s00265-004-0782-9,"Krambeck, Milinski, Semmann",,https://data.cooperationdatabank.org/id/ENG02166,"Krambeck, Milinski, Semmann",Reputation-related independent variables,DEU,2003,Public Goods Game,137,6,5,11
10.2139/ssrn.1153350,Nikiforakis,,https://data.cooperationdatabank.org/id/ENG01787,Nikiforakis,Feedback-related independent variables,AUS,2007,Public Goods Game,61,0,0,0
10.1016/j.evolhumbehav.2012.11.009,"Roberts, Sylwester",,https://data.cooperationdatabank.org/id/ENG02344,"Roberts, Sylwester",Reputation-related independent variables,GBR,2011,Public Goods Game,137,2,11,13
10.1037/h0031092,"Gallo, Sheposh",,https://data.cooperationdatabank.org/id/ENG00945,"Gallo, Sheposh",Incentives-related independent variables,USA,1970,Prisoner's Dilemma Game,133,4,7,11
10.1016/j.socec.2016.03.005,"Brown, Kingsley",,https://data.cooperationdatabank.org/id/ENG01344,"Brown, Kingsley","Institutional Choice-related independent variables, Monitoring-related independent variables, Punishment-related independent variables",USA,2013,Public Goods Game,17,1,7,8
10.1111/1468-0106.00113,"Kinukawa, Saijo, Une",,https://data.cooperationdatabank.org/id/ENG01346,"Kinukawa, Saijo, Une",Communication-related independent variables,JPN,1993,Public Goods Game,131,2,4,6
10.1037/npe0000035,"Myrseth, Riener, Wollbrant",,https://data.cooperationdatabank.org/id/ENG01762,"Myrseth, Riener, Wollbrant",Priming-related independent variables,DEU,2015,Public Goods Game,132,1,0,1
10.2139/ssrn.632964,"Gächter, Thöni",,https://data.cooperationdatabank.org/id/ENG00921,"Gächter, Thöni",Punishment-related independent variables,CHE,2005,Public Goods Game,131,29,14,43
10.1002/per.418,"De Cremer, Van Lange",,https://data.cooperationdatabank.org/id/ENG00644,"De Cremer, Van Lange","Partner(s)' strategies-related independent variables, Personality-related independent variables",NLD,2001,Prisoner's Dilemma Game,23,24,14,38
10.1037/a0016073,Fischer,,https://data.cooperationdatabank.org/id/ENG00872,Fischer,"PDG-related independent variables, Perception of the partner(s)-related independent variables",ISR,2008,Prisoner's Dilemma Game,37,3,7,10
10.1037//0022-3514.79.6.861,"Epley,Dunning",,https://data.cooperationdatabank.org/id/ENG00793,"Epley,Dunning","Framing-related independent variables, Incentives-related independent variables",USA,1999,Prisoner's Dilemma Game,62,0,0,0
10.1002/ejsp.659,"Parks, Rumble, Van Lange",,https://data.cooperationdatabank.org/id/ENG02070,"Parks, Rumble, Van Lange","Communication-related independent variables, Emotions-related independent variables, Feedback-related independent variables, Partner(s)' strategies-related independent variables",USA,2007,Prisoner's Dilemma Game,23,5,6,11
10.1177/106939719803200203,"Hemesath, Pomponio",,https://data.cooperationdatabank.org/id/ENG01127,"Hemesath, Pomponio",Ethnicity-related independent variables,"CHN, USA",1996,Prisoner's Dilemma Game,23,7,3,10
10.1177/0022002716658694,"Antonellis, Balliet, Tybur, Van Lange, Wu",,https://data.cooperationdatabank.org/id/ENG00136,"Antonellis, Balliet, Tybur, Van Lange, Wu","Expectations-related independent variables, Identification-related independent variables, Personality-related independent variables, Political Ideology-related independent variables",USA,2012,Prisoner's Dilemma Game,23,1,4,5
10.5751/es-07424-200208,"Hillis, Lubell",,https://data.cooperationdatabank.org/id/ENG01141,"Hillis, Lubell",Communication-related independent variables,USA,2015,Public Goods Game,63,0,0,0
10.1016/j.jpubeco.2010.11.021,"Houser, Xiao",,https://data.cooperationdatabank.org/id/ENG02602,"Houser, Xiao",Punishment-related independent variables,USA,2008,Public Goods Game,17,8,17,25
10.1007/s40806-016-0063-7,"De Backer, Fisher, Larson, McAndrew, Rudnicki",,https://data.cooperationdatabank.org/id/ENG00622,"De Backer, Fisher, Larson, McAndrew, Rudnicki",Period-related independent variables,USA,2016,Prisoner's Dilemma Game,137,0,7,7
10.1016/j.jebo.2007.09.004,"Haile, Sadrieh, Verbon",,https://data.cooperationdatabank.org/id/ENG01078,"Haile, Sadrieh, Verbon",PGG-related independent variables,NLD,2006,Public Goods Game,137,0,3,3
10.1007/s10683-011-9284-6,"Di Mauro, Finocchiaro Castro",,https://data.cooperationdatabank.org/id/ENG00700,"Di Mauro, Finocchiaro Castro",PGG-related independent variables,ITA,2008,Public Goods Game,131,2,5,7
10.1111/j.1365-2729.2005.00136.x,Cress,,https://data.cooperationdatabank.org/id/ENG00572,Cress,Personality-related independent variables,DEU,2005,Public Goods Game,23,3,1,4
10.1016/j.jpubeco.2007.08.001,"Kaiser, Messer, Schulze, Zarghamee",,https://data.cooperationdatabank.org/id/ENG01673,"Kaiser, Messer, Schulze, Zarghamee","Communication-related independent variables, Institutional Choice-related independent variables, Period-related independent variables",USA,2006,Public Goods Game,131,8,22,30
10.1016/j.jpubeco.2007.04.001,"Duffy,Ochs,Vesterlund",,https://data.cooperationdatabank.org/id/ENG00746,"Duffy,Ochs,Vesterlund","Feedback-related independent variables, Game Duration-related independent variables",USA,2006,Public Goods Game,131,8,10,18
10.1177/1368430208098781,"Cottle, Harding, McGlynn",,https://data.cooperationdatabank.org/id/ENG01649,"Cottle, Harding, McGlynn","Group Size-related independent variables, Period-related independent variables",USA,2008,Prisoner's Dilemma Game,134,0,6,6
10.1371/journal.pone.0120379,"Gale, Kashima, Kirley, Saber, Shank, Wu",,https://data.cooperationdatabank.org/id/ENG02180,"Gale, Kashima, Kirley, Saber, Shank, Wu","Group Size-related independent variables, PGG-related independent variables",USA,2015,Public Goods Game,131,0,12,12
10.1037/h0031277,"Sistrunk, Voissem",,https://data.cooperationdatabank.org/id/ENG02503,"Sistrunk, Voissem","Communication-related independent variables, Gender-related independent variables",USA,1970,Prisoner's Dilemma Game,133,12,11,23
10.1038/srep20767,"Gross, Méder, Okamoto-Barth, Riedl",,https://data.cooperationdatabank.org/id/ENG01031,"Gross, Méder, Okamoto-Barth, Riedl","Institutional Choice-related independent variables, Personality-related independent variables, Punishment-related independent variables",NLD,2015,Public Goods Game,17,2,26,28
10.1016/j.econmod.2017.05.014,Grigoriadis,,https://data.cooperationdatabank.org/id/ENG01022,Grigoriadis,"Framing-related independent variables, Reputation-related independent variables",RUS,2017,Public Goods Game,131,0,14,14
10.1080/00224540209603917,"Cremer, Dewitte",,https://data.cooperationdatabank.org/id/ENG00633,"Cremer, Dewitte","Personality-related independent variables, Reputation-related independent variables",BEL,2000,Prisoner's Dilemma Game,23,3,3,6
10.1007/s10683-014-9412-1,"de Oliveira,Croson,Eckel",,https://data.cooperationdatabank.org/id/ENG00673,"de Oliveira,Croson,Eckel",Preferences for Conditional Cooperation-related independent variables,USA,2013,Public Goods Game,131,10,8,18
10.1098/rsif.2012.0332,"Krumme, Pfeiffer, Rand, Tran",,https://data.cooperationdatabank.org/id/ENG01905,"Krumme, Pfeiffer, Rand, Tran",Reputation-related independent variables,USA,2012,Prisoner's Dilemma Game,137,5,5,10
10.1016/j.socec.2010.12.009,"Burbank, Butler, Chisholm",,https://data.cooperationdatabank.org/id/ENG00387,"Burbank, Butler, Chisholm","Game Type-related independent variables, Gender-related independent variables",AUS,2009,Prisoner's Dilemma Game,137,0,8,8
10.1016/j.jebo.2013.08.006,"Garcia, Page, Putterman",,https://data.cooperationdatabank.org/id/ENG01857,"Garcia, Page, Putterman",Punishment-related independent variables,USA,2010,Public Goods Game,17,0,17,17
10.3390/g8020020,"Boone, Declerck, Pauwels",,https://data.cooperationdatabank.org/id/ENG01885,"Boone, Declerck, Pauwels","Personality-related independent variables, Watching Eyes-related independent variables",BEL,2017,Prisoner's Dilemma Game,137,0,11,11
10.1016/j.jpubeco.2007.05.001,"Lange,List,Price",,https://data.cooperationdatabank.org/id/ENG01449,"Lange,List,Price","Institution  -related independent variables, PGG-related independent variables, Reward-related independent variables, Symmetry-related independent variables",USA,2006,Public Goods Game,131,1,3,4
10.1002/1099-0771(200010/12)13:4&lt367::aid-bdm357&gt3.0.co,,,https://data.cooperationdatabank.org/id/ENG00950,,Expectations-related independent variables,ITA,1999,Prisoner's Dilemma Game,64,0,0,0
10.1037/a0012879,"Au, Chan, Yu",,https://data.cooperationdatabank.org/id/ENG02637,"Au, Chan, Yu",PGG-related independent variables,HKG,2006,Public Goods Game,23,1,0,1
10.1016/s0749-5978(02)00527-7,"Goren, Kurzban, Rapoport",,https://data.cooperationdatabank.org/id/ENG01007,"Goren, Kurzban, Rapoport",PGG-related independent variables,USA,2001,Public Goods Game,65,0,0,0
10.1016/j.brainres.2017.03.006,"Buruju, Currie, Feltovich, Perrin, Reid, Steele",,https://data.cooperationdatabank.org/id/ENG00594,"Buruju, Currie, Feltovich, Perrin, Reid, Steele","Framing-related independent variables, Personality-related independent variables",GBR,2016,Prisoner's Dilemma Game,66,0,0,0
10.1016/s0047-2727(01)00090-1,"Sonnemans, van Dijk, van Winden",,https://data.cooperationdatabank.org/id/ENG02453,"Sonnemans, van Dijk, van Winden","PGG-related independent variables, Personality-related independent variables, Symmetry-related independent variables",NLD,1999,Public Goods Game,67,0,0,0
10.1257/00028280260344605,"Houser, Kurzban",,https://data.cooperationdatabank.org/id/ENG01166,"Houser, Kurzban","Partner type-related independent variables, Period-related independent variables",USA,1999,Public Goods Game,131,40,8,48
10.1111/j.1465-7295.2010.00295.x,"GÄCHTER, NOSENZO, RENNER, SEFTON",,https://data.cooperationdatabank.org/id/ENG00929,"GÄCHTER, NOSENZO, RENNER, SEFTON",Leadership-related independent variables,GBR,2008,Public Goods Game,131,16,13,29
10.1080/18128600903244776,"Sunitiyoso,Avineri,Chatterjee",,https://data.cooperationdatabank.org/id/ENG02680,"Sunitiyoso,Avineri,Chatterjee",Feedback-related independent variables,GBR,2007,Public Goods Game,23,2,2,4
10.1111/j.1465-7295.2010.00314.x,"GLÖCKNER, IRLENBUSCH, KUBE, NICKLISCH, NORMANN",,https://data.cooperationdatabank.org/id/ENG00980,"GLÖCKNER, IRLENBUSCH, KUBE, NICKLISCH, NORMANN","PGG-related independent variables, Period-related independent variables",DEU,2007,Public Goods Game,131,5,11,16
10.1016/j.jpubeco.2014.10.001,"Gürerk, Irlenbusch, Rockenbach",,https://data.cooperationdatabank.org/id/ENG01054,"Gürerk, Irlenbusch, Rockenbach","Institutional Choice-related independent variables, Punishment-related independent variables, Reward-related independent variables",DEU,2013,Public Goods Game,68,0,0,0
10.1007/s11127-016-0321-z,"Alberti, Cartwright",,https://data.cooperationdatabank.org/id/ENG00033,"Alberti, Cartwright","Communication-related independent variables, Feedback-related independent variables, PGG-related independent variables, Symmetry-related independent variables",GBR,2014,Public Goods Game,23,1,25,26
10.1006/jesp.1994.1003,"Ben-Yossef, Bornstein",,https://data.cooperationdatabank.org/id/ENG00283,"Ben-Yossef, Bornstein","Expectations-related independent variables, State Trust-related independent variables",ISR,1994,Prisoner's Dilemma Game,134,42,0,42
10.1002/(SICI)1099-0992(199803/04)28:2&lt249::AID-EJSP868&gt3.0.CO;2-J,,,https://data.cooperationdatabank.org/id/ENG02579,,"Expectations-related independent variables, Normative Behavior-related independent variables, Uncertainty-related independent variables",NLD,1996,Public Goods Game,69,0,0,0
10.2307/2667052,"Messick, Tenbrunsel",,https://data.cooperationdatabank.org/id/ENG02381,"Messick, Tenbrunsel","Framing-related independent variables, Punishment-related independent variables",USA,1999,Public Goods Game,23,33,5,38
10.2307/3033732,"Alfano, Marwell",,https://data.cooperationdatabank.org/id/ENG00039,"Alfano, Marwell",Expectations-related independent variables,USA,1980,Public Goods Game,23,2,0,2
10.1037/h0028281,"Gahagan, Horai, Lindskold, Tedeschi",,https://data.cooperationdatabank.org/id/ENG02373,"Gahagan, Horai, Lindskold, Tedeschi",Symmetry-related independent variables,USA,1969,Prisoner's Dilemma Game,133,8,8,16
10.1002/per.2003,"Pfattheicher, Schindler",,https://data.cooperationdatabank.org/id/ENG01902,"Pfattheicher, Schindler","Personality-related independent variables, Priming-related independent variables, Punishment-related independent variables",DEU,2014,Public Goods Game,17,1,10,11
10.1016/j.jpubeco.2013.10.006,"Steiger, Zultan",,https://data.cooperationdatabank.org/id/ENG02275,"Steiger, Zultan",Feedback-related independent variables,DEU,2010,Public Goods Game,131,0,21,21
10.1016/j.jebo.2016.02.008,"Blanco, Haller, Lopez, Walker",,https://data.cooperationdatabank.org/id/ENG00244,"Blanco, Haller, Lopez, Walker","PGG-related independent variables, Symmetry-related independent variables","AUT, COL",2014,Public Goods Game,131,1,15,16
